league_name,season_year,team_canonical,mean_attendance,max_attendance,average_occupancy
premierleague,1993,westhamunited,20831.00,28832,0.72
premierleague,1993,wimbledonfc2004,10461.81,28553,0.37
premierleague,1994,astonvillafc,29756.24,40154,0.74
premierleague,1994,blackburnrovers,25271.86,30545,0.83
premierleague,1994,chelseafc,21062.38,31161,0.68
premierleague,1994,coventrycity,15979.81,21885,0.73
premierleague,1994,crystalpalacefc,14816.10,18224,0.81
premierleague,1994,fcarsenal,35353.33,38377,0.92
premierleague,1994,fceverton,31369.19,40011,0.78
premierleague,1994,fcliverpool,34175.81,40014,0.85
premierleague,1994,fcsouthampton,14689.24,15210,0.97
premierleague,1994,ipswichtownfc,16894.86,22559,0.75
premierleague,1994,leedsunitedfc,32993.19,39426,0.84
premierleague,1994,leicestercityfc,19532.00,21393,0.91
premierleague,1994,manchestercityfc,22674.19,27850,0.81
premierleague,1994,manchesterunitedfc,43201.33,43868,0.98
premierleague,1994,newcastleunited,34694.05,35626,0.97
premierleague,1994,norwichcity,18624.95,21843,0.85
premierleague,1994,nottinghamforest,23632.76,28882,0.82
premierleague,1994,queensparkrangers,14587.38,18948,0.77
premierleague,1994,sheffieldwednesday,26586.57,34051,0.78
premierleague,1994,tottenhamhotspur,27068.38,33040,0.82
premierleague,1994,westhamunited,20205.76,24783,0.82
premierleague,1994,wimbledonfc2004,10206.00,18224,0.56
premierleague,1995,astonvillafc,32613.68,39336,0.83
premierleague,1995,blackburnrovers,27713.89,30895,0.90
premierleague,1995,boltonwanderers,18822.37,21381,0.88
premierleague,1995,chelseafc,25597.95,31137,0.82
premierleague,1995,coventrycity,18527.58,23400,0.79
premierleague,1995,fcarsenal,37568.26,38323,0.98
premierleague,1995,fceverton,35427.11,40127,0.88
premierleague,1995,fcliverpool,39552.68,40820,0.97
premierleague,1995,fcmiddlesbrough,29256.79,30011,0.97
premierleague,1995,fcsouthampton,14821.79,15262,0.97
premierleague,1995,leedsunitedfc,32628.74,39801,0.82
premierleague,1995,manchestercityfc,27941.32,31436,0.89
premierleague,1995,manchesterunitedfc,41681.05,53926,0.77
premierleague,1995,newcastleunited,36506.11,36589,1.00
premierleague,1995,nottinghamforest,25915.53,29263,0.89
premierleague,1995,queensparkrangers,15672.37,18828,0.83
premierleague,1995,sheffieldwednesday,24877.11,34101,0.73
premierleague,1995,tottenhamhotspur,30548.32,32918,0.93
premierleague,1995,westhamunited,22316.58,24324,0.92
premierleague,1995,wimbledonfc2004,13243.16,25380,0.52
premierleague,1996,afcsunderland,20959.32,22512,0.93
premierleague,1996,astonvillafc,36027.37,39339,0.92
premierleague,1996,blackburnrovers,24946.84,30476,0.82
premierleague,1996,chelseafc,27616.95,28418,0.97
premierleague,1996,coventrycity,19608.42,23085,0.85
premierleague,1996,derbycounty,17888.68,18287,0.98
premierleague,1996,fcarsenal,37821.21,38264,0.99
premierleague,1996,fceverton,36188.00,40177,0.90
premierleague,1996,fcliverpool,39776.68,40892,0.97
premierleague,1996,fcmiddlesbrough,29870.58,30215,0.99
premierleague,1996,fcsouthampton,15104.53,15253,0.99
premierleague,1996,leedsunitedfc,32117.63,39981,0.80
premierleague,1996,leicestercityfc,20183.68,21134,0.96
premierleague,1996,manchesterunitedfc,55081.42,55314,1.00
premierleague,1996,newcastleunited,36466.16,36582,1.00
premierleague,1996,nottinghamforest,24586.89,29181,0.84
premierleague,1996,sheffieldwednesday,25713.95,38943,0.66
premierleague,1996,tottenhamhotspur,31067.16,33040,0.94
premierleague,1996,westhamunited,23209.00,25064,0.93
premierleague,1996,wimbledonfc2004,15138.79,25786,0.59
premierleague,1997,astonvillafc,36136.16,39372,0.92
premierleague,1997,barnsleyfc,18442.74,18694,0.99
premierleague,1997,blackburnrovers,25252.84,30547,0.83
premierleague,1997,boltonwanderers,24352.26,25000,0.97
premierleague,1997,chelseafc,33387.21,34845,0.96
premierleague,1997,coventrycity,19722.21,23054,0.86
premierleague,1997,crystalpalacefc,21982.79,26186,0.84
premierleague,1997,derbycounty,29104.58,30492,0.95
premierleague,1997,fcarsenal,38053.11,38269,0.99
premierleague,1997,fceverton,35354.74,40112,0.88
premierleague,1997,fcliverpool,40628.26,44532,0.91
premierleague,1997,fcsouthampton,15159.00,15255,0.99
premierleague,1997,leedsunitedfc,34640.79,39952,0.87
premierleague,1997,leicestercityfc,20615.21,21699,0.95
premierleague,1997,manchesterunitedfc,55164.47,55306,1.00
premierleague,1997,newcastleunited,36671.68,36783,1.00
premierleague,1997,sheffieldwednesday,28706.47,39427,0.73
premierleague,1997,tottenhamhotspur,29143.74,35995,0.81
premierleague,1997,westhamunited,25075.16,25909,0.97
premierleague,1997,wimbledonfc2004,16665.89,26309,0.63
premierleague,1998,astonvillafc,36936.58,39241,0.94
premierleague,1998,blackburnrovers,25761.00,30436,0.85
premierleague,1998,charltonathletic,19823.00,20046,0.99
premierleague,1998,chelseafc,34751.37,35016,0.99
premierleague,1998,coventrycity,20778.47,23098,0.90
premierleague,1998,derbycounty,29194.63,32913,0.89
premierleague,1998,fcarsenal,38023.68,38308,0.99
premierleague,1998,fceverton,36202.95,40185,0.90
premierleague,1998,fcliverpool,43321.32,44852,0.97
premierleague,1998,fcmiddlesbrough,34389.11,34687,0.99
premierleague,1998,fcsouthampton,15139.63,15255,0.99
premierleague,1998,leedsunitedfc,35839.79,40255,0.89
premierleague,1998,leicestercityfc,20483.16,22091,0.93
premierleague,1998,manchesterunitedfc,55188.42,55316,1.00
premierleague,1998,newcastleunited,36663.53,36775,1.00
premierleague,1998,nottinghamforest,24415.47,30025,0.81
premierleague,1998,sheffieldwednesday,26745.32,39475,0.68
premierleague,1998,tottenhamhotspur,34174.05,36521,0.94
premierleague,1998,westhamunited,25684.00,26044,0.99
premierleague,1998,wimbledonfc2004,18235.16,26121,0.70
premierleague,1999,afcsunderland,41375.32,42192,0.98
premierleague,1999,astonvillafc,31696.68,39217,0.81
premierleague,1999,bradfordcityafc,18025.37,18286,0.99
premierleague,1999,chelseafc,34532.11,35113,0.98
premierleague,1999,coventrycity,20808.89,23098,0.90
premierleague,1999,derbycounty,29351.47,33378,0.88
premierleague,1999,fcarsenal,38033.16,38147,1.00
premierleague,1999,fceverton,34880.42,40052,0.87
premierleague,1999,fcliverpool,44073.79,44929,0.98
premierleague,1999,fcmiddlesbrough,33393.37,34800,0.96
premierleague,1999,fcsouthampton,15131.00,15257,0.99
premierleague,1999,fcwatford,18544.11,21590,0.86
premierleague,1999,leedsunitedfc,39154.84,40192,0.97
premierleague,1999,leicestercityfc,19827.37,22170,0.89
premierleague,1999,manchesterunitedfc,58014.16,61629,0.94
premierleague,1999,newcastleunited,36355.37,37376,0.97
premierleague,1999,sheffieldwednesday,24855.42,39640,0.63
premierleague,1999,tottenhamhotspur,34911.63,36233,0.96
premierleague,1999,westhamunited,25093.11,26044,0.96
premierleague,1999,wimbledonfc2004,17156.53,26129,0.66
premierleague,2000,afcsunderland,46790.84,48285,0.97
premierleague,2000,astonvillafc,31470.16,41366,0.76
premierleague,2000,bradfordcityafc,18510.79,22057,0.84
premierleague,2000,charltonathletic,20022.58,20043,1.00
premierleague,2000,chelseafc,34700.11,35196,0.99
premierleague,2000,coventrycity,20582.32,23063,0.89
premierleague,2000,derbycounty,28550.95,33239,0.86
premierleague,2000,fcarsenal,37974.32,38146,1.00
premierleague,2000,fceverton,33657.42,40260,0.84
premierleague,2000,fcliverpool,43698.58,44806,0.98
premierleague,2000,fcmiddlesbrough,30747.11,34696,0.89
premierleague,2000,fcsouthampton,15115.21,15252,0.99
premierleague,2000,ipswichtownfc,22504.00,25004,0.90
premierleague,2000,leedsunitedfc,38974.05,40055,0.97
premierleague,2000,leicestercityfc,20452.42,22132,0.92
premierleague,2000,manchestercityfc,34058.32,34629,0.98
premierleague,2000,manchesterunitedfc,67489.89,67637,1.00
premierleague,2000,newcastleunited,51309.16,52134,0.98
premierleague,2000,tottenhamhotspur,35194.58,36148,0.97
premierleague,2000,westhamunited,25697.26,26048,0.99
premierleague,2001,afcsunderland,46745.05,48355,0.97
premierleague,2001,astonvillafc,35016.47,42632,0.82
premierleague,2001,blackburnrovers,25976.37,30487,0.85
premierleague,2001,boltonwanderers,25098.26,27351,0.92
premierleague,2001,charltonathletic,24164.79,26614,0.91
premierleague,2001,chelseafc,39030.47,41725,0.94
premierleague,2001,derbycounty,29816.21,33297,0.90
premierleague,2001,fcarsenal,38074.84,38500,0.99
premierleague,2001,fceverton,34003.53,39948,0.85
premierleague,2001,fcfulham,19343.11,21159,0.91
premierleague,2001,fcliverpool,43389.21,44371,0.98
premierleague,2001,fcmiddlesbrough,28458.89,34358,0.83
premierleague,2001,fcsouthampton,30632.58,31973,0.96
premierleague,2001,ipswichtownfc,24425.58,28433,0.86
premierleague,2001,leedsunitedfc,39751.95,40287,0.99
premierleague,2001,leicestercityfc,19835.32,21886,0.91
premierleague,2001,manchesterunitedfc,67557.58,67683,1.00
premierleague,2001,newcastleunited,51372.58,52130,0.99
premierleague,2001,tottenhamhotspur,35000.79,36083,0.97
premierleague,2001,westhamunited,31357.89,35546,0.88
premierleague,2002,afcsunderland,39698.26,47586,0.83
premierleague,2002,astonvillafc,34975.32,42602,0.82
premierleague,2002,birminghamcity,28883.21,29505,0.98
premierleague,2002,blackburnrovers,26237.74,30475,0.86
premierleague,2002,boltonwanderers,25016.95,27409,0.91
premierleague,2002,charltonathletic,26255.53,26728,0.98
premierleague,2002,chelseafc,39780.63,41911,0.95
premierleague,2002,fcarsenal,38032.00,38164,1.00
premierleague,2002,fceverton,38480.16,40167,0.96
premierleague,2002,fcfulham,16707.05,18800,0.89
premierleague,2002,fcliverpool,43242.74,44250,0.98
premierleague,2002,fcmiddlesbrough,31024.00,34814,0.89
premierleague,2002,fcsouthampton,30680.42,32104,0.96
premierleague,2002,leedsunitedfc,39146.26,40205,0.97
premierleague,2002,manchestercityfc,34564.74,35131,0.98
premierleague,2002,manchesterunitedfc,67601.79,67721,1.00
premierleague,2002,newcastleunited,51923.26,52181,1.00
premierleague,2002,tottenhamhotspur,35897.32,36084,0.99
premierleague,2002,westbromwichalbion,26730.95,27129,0.99
premierleague,2002,westhamunited,34419.05,35303,0.97
premierleague,2003,astonvillafc,36621.63,42573,0.86
premierleague,2003,birminghamcity,28735.21,29588,0.97
premierleague,2003,blackburnrovers,24376.11,30074,0.81
premierleague,2003,boltonwanderers,26794.95,28353,0.95
premierleague,2003,charltonathletic,26349.53,26768,0.98
premierleague,2003,chelseafc,41234.79,41932,0.98
premierleague,2003,fcarsenal,38078.84,38419,0.99
premierleague,2003,fceverton,38837.68,40216,0.97
premierleague,2003,fcfulham,16992.16,28500,0.60
premierleague,2003,fcliverpool,42677.21,44374,0.96
premierleague,2003,fcmiddlesbrough,30441.53,35100,0.87
premierleague,2003,fcportsmouth,20109.16,20140,1.00
premierleague,2003,fcsouthampton,31350.68,32151,0.98
premierleague,2003,leedsunitedfc,36666.16,40153,0.91
premierleague,2003,leicestercityfc,30982.84,32148,0.96
premierleague,2003,manchestercityfc,46834.42,47304,0.99
premierleague,2003,manchesterunitedfc,67607.16,67758,1.00
premierleague,2003,newcastleunited,51439.89,52165,0.99
premierleague,2003,tottenhamhotspur,34938.95,36137,0.97
premierleague,2003,wolverhamptonwanderers,28873.89,29396,0.98
premierleague,2004,astonvillafc,37353.74,42593,0.88
premierleague,2004,birminghamcity,28759.05,29382,0.98
premierleague,2004,blackburnrovers,22898.84,31149,0.74
premierleague,2004,boltonwanderers,26163.37,27880,0.94
premierleague,2004,charltonathletic,26701.00,34585,0.77
premierleague,2004,chelseafc,41870.21,42328,0.99
premierleague,2004,crystalpalacefc,24101.47,26193,0.92
premierleague,2004,fcarsenal,37974.89,38164,1.00
premierleague,2004,fceverton,36817.32,40552,0.91
premierleague,2004,fcfulham,19838.32,21940,0.90
premierleague,2004,fcliverpool,42585.16,44224,0.96
premierleague,2004,fcmiddlesbrough,32012.42,34836,0.92
premierleague,2004,fcportsmouth,20073.68,20210,0.99
premierleague,2004,fcsouthampton,30609.63,32066,0.95
premierleague,2004,manchestercityfc,45192.37,47221,0.96
premierleague,2004,manchesterunitedfc,67872.00,67989,1.00
premierleague,2004,newcastleunited,51847.32,52387,0.99
premierleague,2004,norwichcity,24347.68,25522,0.95
premierleague,2004,tottenhamhotspur,35788.42,36105,0.99
premierleague,2004,westbromwichalbion,25984.11,27751,0.94
premierleague,2005,afcsunderland,33904.21,44003,0.77
premierleague,2005,astonvillafc,34111.79,42551,0.80
premierleague,2005,birminghamcity,27392.00,29312,0.93
premierleague,2005,blackburnrovers,21015.16,29142,0.72
premierleague,2005,boltonwanderers,25265.05,27718,0.91
premierleague,2005,charltonathletic,26195.84,27111,0.97
premierleague,2005,chelseafc,41901.63,42321,0.99
premierleague,2005,fcarsenal,38184.16,38359,1.00
premierleague,2005,fceverton,36860.37,40158,0.92
premierleague,2005,fcfulham,20654.21,22486,0.92
premierleague,2005,fcliverpool,44236.37,44983,0.98
premierleague,2005,fcmiddlesbrough,28463.11,31908,0.89
premierleague,2005,fcportsmouth,19839.53,20240,0.98
premierleague,2005,manchestercityfc,42856.26,47192,0.91
premierleague,2005,manchesterunitedfc,68764.63,73006,0.94
premierleague,2005,newcastleunited,52032.05,52327,0.99
premierleague,2005,tottenhamhotspur,36073.63,36247,1.00
premierleague,2005,westbromwichalbion,25403.53,27623,0.92
premierleague,2005,westhamunited,33742.58,34970,0.96
premierleague,2005,wiganathletic,20608.42,25023,0.82
premierleague,2006,astonvillafc,36214.26,42551,0.85
premierleague,2006,blackburnrovers,21275.42,29342,0.73
premierleague,2006,boltonwanderers,23605.53,27229,0.87
premierleague,2006,charltonathletic,26195.16,27111,0.97
premierleague,2006,chelseafc,41492.26,41953,0.99
premierleague,2006,fcarsenal,60039.89,60132,1.00
premierleague,2006,fceverton,36752.42,40260,0.91
premierleague,2006,fcfulham,22286.53,24593,0.91
premierleague,2006,fcliverpool,43561.05,44403,0.98
premierleague,2006,fcmiddlesbrough,27729.79,32013,0.87
premierleague,2006,fcportsmouth,19862.11,20223,0.98
premierleague,2006,fcreading,23829.37,24122,0.99
premierleague,2006,fcwatford,18740.58,19830,0.95
premierleague,2006,manchestercityfc,39997.16,47244,0.85
premierleague,2006,manchesterunitedfc,75826.26,76098,1.00
premierleague,2006,newcastleunited,50686.11,52305,0.97
premierleague,2006,sheffieldunited,30512.00,32604,0.94
premierleague,2006,tottenhamhotspur,35701.00,36170,0.99
premierleague,2006,westhamunited,34719.11,34977,0.99
premierleague,2006,wiganathletic,18158.89,24726,0.73
premierleague,2007,afcsunderland,43344.21,47802,0.91
premierleague,2007,astonvillafc,40396.00,47938,0.84
premierleague,2007,birminghamcity,26180.95,29252,0.90
premierleague,2007,blackburnrovers,23943.58,30316,0.79
premierleague,2007,boltonwanderers,20901.16,25414,0.82
premierleague,2007,chelseafc,41397.32,41837,0.99
premierleague,2007,derbycounty,32432.42,33087,0.98
premierleague,2007,fcarsenal,60082.74,60374,1.00
premierleague,2007,fceverton,36954.84,40049,0.92
premierleague,2007,fcfulham,23774.42,25357,0.94
premierleague,2007,fcliverpool,43532.16,44459,0.98
premierleague,2007,fcmiddlesbrough,26707.89,33952,0.79
premierleague,2007,fcportsmouth,19914.05,20556,0.97
premierleague,2007,fcreading,23574.47,24374,0.97
premierleague,2007,manchestercityfc,42126.32,47321,0.89
premierleague,2007,manchesterunitedfc,75691.37,76013,1.00
premierleague,2007,newcastleunited,51320.68,52307,0.98
premierleague,2007,tottenhamhotspur,35966.84,36178,0.99
premierleague,2007,westhamunited,34601.21,34980,0.99
premierleague,2007,wiganathletic,19046.11,25133,0.76
premierleague,2008,afcsunderland,40168.32,47936,0.84
premierleague,2008,astonvillafc,39811.63,42585,0.93
premierleague,2008,blackburnrovers,23479.05,28389,0.83
premierleague,2008,boltonwanderers,22485.68,26021,0.86
premierleague,2008,chelseafc,41588.00,43417,0.96
premierleague,2008,fcarsenal,60039.74,60109,1.00
premierleague,2008,fceverton,35667.32,39574,0.90
premierleague,2008,fcfulham,24343.89,25661,0.95
premierleague,2008,fcliverpool,43611.05,44424,0.98
premierleague,2008,fcmiddlesbrough,28428.63,33767,0.84
premierleague,2008,fcportsmouth,19829.58,20540,0.97
premierleague,2008,hullcity,24816.16,24945,0.99
premierleague,2008,manchestercityfc,42903.42,47331,0.91
premierleague,2008,manchesterunitedfc,75270.68,75569,1.00
premierleague,2008,newcastleunited,48749.68,52114,0.94
premierleague,2008,stokecity,26821.26,27500,0.98
premierleague,2008,tottenhamhotspur,35928.74,36183,0.99
premierleague,2008,westbromwichalbion,25827.68,26344,0.98
premierleague,2008,westhamunited,33700.37,34958,0.96
premierleague,2008,wiganathletic,18350.32,22954,0.80
premierleague,2009,afcsunderland,40355.16,47641,0.85
premierleague,2009,astonvillafc,38573.42,42788,0.90
premierleague,2009,birminghamcity,25246.32,28958,0.87
premierleague,2009,blackburnrovers,25428.16,29912,0.85
premierleague,2009,boltonwanderers,22200.05,28353,0.78
premierleague,2009,chelseafc,41422.58,41836,0.99
premierleague,2009,fcarsenal,59927.00,60103,1.00
premierleague,2009,fcburnley,20653.84,21761,0.95
premierleague,2009,fceverton,36725.00,39652,0.93
premierleague,2009,fcfulham,23909.26,25700,0.93
premierleague,2009,fcliverpool,42863.74,44392,0.97
premierleague,2009,fcportsmouth,18249.32,20821,0.88
premierleague,2009,hullcity,24389.79,25030,0.97
premierleague,2009,manchestercityfc,45470.00,47370,0.96
premierleague,2009,manchesterunitedfc,74864.42,75316,0.99
premierleague,2009,stokecity,27162.21,27604,0.98
premierleague,2009,tottenhamhotspur,35794.26,36041,0.99
premierleague,2009,westhamunited,33683.32,34989,0.96
premierleague,2009,wiganathletic,18006.21,22113,0.81
premierleague,2009,wolverhamptonwanderers,28365.74,29023,0.98
premierleague,2010,afcsunderland,40011.00,47864,0.84
premierleague,2010,astonvillafc,37193.95,42785,0.87
premierleague,2010,birminghamcity,25461.84,28270,0.90
premierleague,2010,blackburnrovers,24999.74,29867,0.84
premierleague,2010,blackpoolfc,15779.74,16116,0.98
premierleague,2010,boltonwanderers,22806.58,26881,0.85
premierleague,2010,chelseafc,41435.32,41829,0.99
premierleague,2010,fcarsenal,60023.42,60112,1.00
premierleague,2010,fceverton,36064.32,40157,0.90
premierleague,2010,fcfulham,25150.63,25700,0.98
premierleague,2010,fcliverpool,42824.26,45000,0.95
premierleague,2010,manchestercityfc,45905.00,47679,0.96
premierleague,2010,manchesterunitedfc,74989.05,75486,0.99
premierleague,2010,newcastleunited,47717.89,51988,0.92
premierleague,2010,stokecity,26858.05,27566,0.97
premierleague,2010,tottenhamhotspur,35721.89,36310,0.98
premierleague,2010,westbromwichalbion,24682.95,26196,0.94
premierleague,2010,westhamunited,33404.47,34941,0.96
premierleague,2010,wiganathletic,16806.89,22043,0.76
premierleague,2010,wolverhamptonwanderers,27696.05,29086,0.95
premierleague,2011,afcsunderland,39046.89,47751,0.82
premierleague,2011,astonvillafc,33882.63,40053,0.85
premierleague,2011,blackburnrovers,22551.26,26532,0.85
premierleague,2011,boltonwanderers,23669.95,26901,0.88
premierleague,2011,chelseafc,41484.00,41837,0.99
premierleague,2011,fcarsenal,59999.84,60111,1.00
premierleague,2011,fceverton,33228.05,39517,0.84
premierleague,2011,fcfulham,25399.26,27689,0.92
premierleague,2011,fcliverpool,44253.05,45071,0.98
premierleague,2011,manchestercityfc,47044.79,48000,0.98
premierleague,2011,manchesterunitedfc,75387.26,75627,1.00
premierleague,2011,newcastleunited,49951.47,52599,0.95
premierleague,2011,norwichcity,26605.74,26819,0.99
premierleague,2011,queensparkrangers,17295.42,18076,0.96
premierleague,2011,stokecity,27225.79,27789,0.98
premierleague,2011,swanseacityafc,19946.21,20605,0.97
premierleague,2011,tottenhamhotspur,36035.84,36312,0.99
premierleague,2011,westbromwichalbion,24769.74,26358,0.94
premierleague,2011,wiganathletic,18633.58,22187,0.84
premierleague,2011,wolverhamptonwanderers,25677.42,27494,0.93
premierleague,2012,afcsunderland,40563.05,47456,0.85
premierleague,2012,astonvillafc,35059.74,42084,0.83
premierleague,2012,chelseafc,41462.42,41794,0.99
premierleague,2012,fcarsenal,60078.84,60112,1.00
premierleague,2012,fceverton,36355.95,39613,0.92
premierleague,2012,fcfulham,25422.74,25700,0.99
premierleague,2012,fcliverpool,44748.63,45009,0.99
premierleague,2012,fcreading,23862.00,24184,0.99
premierleague,2012,fcsouthampton,30854.84,32070,0.96
premierleague,2012,manchestercityfc,46974.00,47386,0.99
premierleague,2012,manchesterunitedfc,75529.63,75605,1.00
premierleague,2012,newcastleunited,50517.16,52385,0.96
premierleague,2012,norwichcity,26671.68,26842,0.99
premierleague,2012,queensparkrangers,17778.89,18337,0.97
premierleague,2012,stokecity,26722.47,27544,0.97
premierleague,2012,swanseacityafc,20475.63,22561,0.91
premierleague,2012,tottenhamhotspur,36066.16,36763,0.98
premierleague,2012,westbromwichalbion,25202.00,26144,0.96
premierleague,2012,westhamunited,34716.53,35005,0.99
premierleague,2012,wiganathletic,19359.32,23001,0.84
premierleague,2013,afcsunderland,41089.79,46313,0.89
premierleague,2013,astonvillafc,36080.79,42682,0.85
premierleague,2013,cardiffcity,27429.74,28018,0.98
premierleague,2013,chelseafc,41481.74,41623,1.00
premierleague,2013,crystalpalacefc,24114.16,25564,0.94
premierleague,2013,fcarsenal,60013.21,60071,1.00
premierleague,2013,fceverton,37731.68,39576,0.95
premierleague,2013,fcfulham,24977.00,25700,0.97
premierleague,2013,fcliverpool,44671.05,44822,1.00
premierleague,2013,fcsouthampton,30211.58,31659,0.95
premierleague,2013,hullcity,24116.68,24940,0.97
premierleague,2013,manchestercityfc,47080.37,47364,0.99
premierleague,2013,manchesterunitedfc,75206.74,75368,1.00
premierleague,2013,newcastleunited,50395.32,52280,0.96
premierleague,2013,norwichcity,26805.37,26876,1.00
premierleague,2013,stokecity,26137.21,27429,0.95
premierleague,2013,swanseacityafc,20406.58,20769,0.98
premierleague,2013,tottenhamhotspur,35808.42,36102,0.99
premierleague,2013,westbromwichalbion,25193.58,26613,0.95
premierleague,2013,westhamunited,34196.89,35153,0.97
premierleague,2014,afcsunderland,43171.32,47563,0.91
premierleague,2014,astonvillafc,34132.53,41273,0.83
premierleague,2014,chelseafc,41546.11,41629,1.00
premierleague,2014,crystalpalacefc,24411.79,25197,0.97
premierleague,2014,fcarsenal,59991.74,60081,1.00
premierleague,2014,fcburnley,19130.68,21335,0.90
premierleague,2014,fceverton,38405.84,39621,0.97
premierleague,2014,fcliverpool,44658.89,44736,1.00
premierleague,2014,fcsouthampton,30652.37,31723,0.97
premierleague,2014,hullcity,23557.05,24877,0.95
premierleague,2014,leicestercityfc,31692.89,32021,0.99
premierleague,2014,manchestercityfc,45365.21,45919,0.99
premierleague,2014,manchesterunitedfc,75334.84,75454,1.00
